mode	ox/red	error	control changes	Ns changes	counter inc.	Ns	time/s	control/V	Ewe/V	I/mA	dq/mA.h	(Q-Qo)/mA.h	dQ/C	(Q-Qo)/C	Q charge/discharge/mA.h	half cycle	x	Q discharge/mA.h	Q charge/mA.h	Capacity/mA.h	Efficiency/%	cycle number	P/W
2	1	0	0	0	1	0	3.954001100113528E+003	1.1999763E+000	1.2005074E+000	5.4510970E+000	1.508193494955699E-003	4.368471975082822E-001	2.6353469E+000	1.5726500E+000	7.320407937204572E-001	6	8.997720878716206E-001	0.000000000000000E+000	7.320407937204572E-001	7.320407937204572E-001	0	3.000000000000000E+000	6.5440824E-003
2	1	0	0	0	1	0	3.955001100088266E+003	1.1999763E+000	1.2003624E+000	5.4320235E+000	1.506339130083720E-003	4.383535366383658E-001	2.6407697E+000	1.5780728E+000	7.335471328505409E-001	6	8.997713020658623E-001	0.000000000000000E+000	7.335471328505409E-001	7.335471328505409E-001	0	3.000000000000000E+000	6.5203970E-003
2	1	0	0	0	1	0	3.956001100063004E+003	1.1999763E+000	1.2005112E+000	5.4434676E+000	1.505545885245005E-003	4.398590825236108E-001	2.6461897E+000	1.5834928E+000	7.350526787357858E-001	6	8.997705166739128E-001	0.000000000000000E+000	7.350526787357858E-001	7.350526787357858E-001	0	3.000000000000000E+000	6.5349438E-003
2	1	0	0	0	1	0	3.957001100037742E+003	1.1999763E+000	1.2004158E+000	5.4243937E+000	1.502823890871472E-003	4.413619064144823E-001	2.6515999E+000	1.5889028E+000	7.365555026266573E-001	6	8.997697327019351E-001	0.000000000000000E+000	7.365555026266573E-001	7.365555026266573E-001	0	3.000000000000000E+000	6.5115280E-003
2	1	0	0	0	1	0	3.958001100012480E+003	1.1999763E+000	1.2004656E+000	5.3328414E+000	1.501484722773234E-003	4.428633911372555E-001	2.6570051E+000	1.5943083E+000	7.380569873494305E-001	6	8.997689494285556E-001	0.000000000000000E+000	7.380569873494305E-001	7.380569873494305E-001	0	3.000000000000000E+000	6.4018923E-003
2	1	0	0	0	1	0	3.959001099987217E+003	1.1999763E+000	1.2004273E+000	5.4015059E+000	1.500828595399857E-003	4.443642197326554E-001	2.6624081E+000	1.5997112E+000	7.395578159448304E-001	6	8.997681664974554E-001	0.000000000000000E+000	7.395578159448304E-001	7.395578159448304E-001	0	3.000000000000000E+000	6.4841150E-003
2	1	0	0	0	1	0	3.960001099961955E+003	1.1999763E+000	1.2004426E+000	5.3786178E+000	1.497265887260437E-003	4.458614856199158E-001	2.6677983E+000	1.6051013E+000	7.410550818320908E-001	6	8.997673854248985E-001	0.000000000000000E+000	7.410550818320908E-001	7.410550818320908E-001	0	3.000000000000000E+000	6.4567216E-003
2	1	0	0	0	1	0	3.961001099936693E+003	1.1999763E+000	1.2005417E+000	5.3595443E+000	1.496144366900126E-003	4.473576299868160E-001	2.6731844E+000	1.6104875E+000	7.425512261989909E-001	6	8.997666049374006E-001	0.000000000000000E+000	7.425512261989909E-001	7.425512261989909E-001	0	3.000000000000000E+000	6.4343568E-003
2	1	0	0	0	1	0	3.962001099911431E+003	1.1999763E+000	1.2005074E+000	5.3671737E+000	1.494765991104974E-003	4.488523959779210E-001	2.6785655E+000	1.6158686E+000	7.440459921900959E-001	6	8.997658251689543E-001	0.000000000000000E+000	7.440459921900959E-001	7.440459921900959E-001	0	3.000000000000000E+000	6.4433319E-003
2	1	0	0	0	1	0	3.963001099886169E+003	1.1999763E+000	1.2005761E+000	5.3481002E+000	1.491173187944624E-003	4.503435691658656E-001	2.6839337E+000	1.6212368E+000	7.455371653780406E-001	6	8.997650472747509E-001	0.000000000000000E+000	7.455371653780406E-001	7.455371653780406E-001	0	3.000000000000000E+000	6.4208009E-003
2	1	0	0	0	1	0	3.964001099860907E+003	1.1999763E+000	1.2004540E+000	5.3557296E+000	1.489321787145403E-003	4.518328909530110E-001	2.6892953E+000	1.6265984E+000	7.470264871651860E-001	6	8.997642703463602E-001	0.000000000000000E+000	7.470264871651860E-001	7.470264871651860E-001	0	3.000000000000000E+000	6.4293072E-003
2	1	0	0	0	1	0	3.965001099835645E+003	1.1999763E+000	1.2004616E+000	5.3213973E+000	1.488788154760997E-003	4.533216791077720E-001	2.6946549E+000	1.6319580E+000	7.485152753199470E-001	6	8.997634936963472E-001	0.000000000000000E+000	7.485152753199470E-001	7.485152753199470E-001	0	3.000000000000000E+000	6.3881334E-003
2	1	0	0	0	1	0	3.966001099810383E+003	1.1999763E+000	1.2004311E+000	5.3633590E+000	1.485159110069275E-003	4.548068382178412E-001	2.7000015E+000	1.6373047E+000	7.500004344300163E-001	6	8.997627189394832E-001	0.000000000000000E+000	7.500004344300163E-001	7.500004344300163E-001	0	3.000000000000000E+000	6.4383429E-003
2	1	0	0	0	1	0	3.967001099785120E+003	1.1999763E+000	1.2004426E+000	5.3366561E+000	1.481716984377967E-003	4.562885552022192E-001	2.7053359E+000	1.6426388E+000	7.514821514143942E-001	6	8.997619459782588E-001	0.000000000000000E+000	7.514821514143942E-001	7.514821514143942E-001	0	3.000000000000000E+000	6.4063491E-003
2	1	0	0	0	1	0	3.968001099759858E+003	1.1999763E+000	1.2006220E+000	5.2489181E+000	1.480222895463308E-003	4.577687780976825E-001	2.7106645E+000	1.6479676E+000	7.529623743098576E-001	6	8.997611737964496E-001	0.000000000000000E+000	7.529623743098576E-001	7.529623743098576E-001	0	3.000000000000000E+000	6.3019665E-003
2	1	0	0	0	1	0	3.969001099734596E+003	1.1999763E+000	1.2004731E+000	5.3328409E+000	1.477086368852191E-003	4.592458644665347E-001	2.7159820E+000	1.6532851E+000	7.544394606787098E-001	6	8.997604032508594E-001	0.000000000000000E+000	7.544394606787098E-001	7.544394606787098E-001	0	3.000000000000000E+000	6.4019319E-003
2	1	0	0	0	1	0	3.970001099709334E+003	1.1999763E+000	1.2005303E+000	5.3366566E+000	1.474873635186090E-003	4.607207381017208E-001	2.7212915E+000	1.6585946E+000	7.559143343138959E-001	6	8.997596338595768E-001	0.000000000000000E+000	7.559143343138959E-001	7.559143343138959E-001	0	3.000000000000000E+000	6.4068181E-003
2	1	0	0	0	1	0	3.971001099684072E+003	1.1999763E+000	1.2005075E+000	5.2870655E+000	1.473928649504980E-003	4.621946667512258E-001	2.7265978E+000	1.6639009E+000	7.573882629634009E-001	6	8.997588649612611E-001	0.000000000000000E+000	7.573882629634009E-001	7.573882629634009E-001	0	3.000000000000000E+000	6.3471617E-003
2	1	0	0	0	1	0	3.972001099658810E+003	1.1999763E+000	1.2005112E+000	5.2946944E+000	1.471417096508874E-003	4.636660838477347E-001	2.7318947E+000	1.6691979E+000	7.588596800599098E-001	6	8.997580973731369E-001	0.000000000000000E+000	7.588596800599098E-001	7.588596800599098E-001	0	3.000000000000000E+000	6.3563399E-003
2	1	0	0	0	1	0	3.973001099633548E+003	1.1999763E+000	1.2004235E+000	5.3404713E+000	1.469094581736459E-003	4.651351784294711E-001	2.7371836E+000	1.6744866E+000	7.603287746416463E-001	6	8.997573309965895E-001	0.000000000000000E+000	7.603287746416463E-001	7.603287746416463E-001	0	3.000000000000000E+000	6.4108269E-003
2	1	0	0	0	1	0	3.974001099608286E+003	1.1999763E+000	1.2004769E+000	5.2603621E+000	1.468715020709568E-003	4.666038934501807E-001	2.7424710E+000	1.6797740E+000	7.617974896623558E-001	6	8.997565648180462E-001	0.000000000000000E+000	7.617974896623558E-001	7.617974896623558E-001	0	3.000000000000000E+000	6.3149431E-003
2	1	0	0	0	1	0	3.975001099583023E+003	1.1999763E+000	1.2004693E+000	5.3175826E+000	1.466380002895991E-003	4.680702734530767E-001	2.7477500E+000	1.6850530E+000	7.632638696652518E-001	6	8.997557998576020E-001	0.000000000000000E+000	7.632638696652518E-001	7.632638696652518E-001	0	3.000000000000000E+000	6.3835946E-003
2	1	0	0	0	1	0	3.976001099557761E+003	1.1999763E+000	1.2004654E+000	5.2794356E+000	1.464250340726641E-003	4.695345237938033E-001	2.7530212E+000	1.6903243E+000	7.647281200059785E-001	6	8.997550360081299E-001	0.000000000000000E+000	7.647281200059785E-001	7.647281200059785E-001	0	3.000000000000000E+000	6.3377800E-003
2	1	0	0	0	1	0	3.977001099532499E+003	1.1999763E+000	1.2004387E+000	5.2298446E+000	1.462921552552117E-003	4.709974453463555E-001	2.7582877E+000	1.6955909E+000	7.661910415585306E-001	6	8.997542728518414E-001	0.000000000000000E+000	7.661910415585306E-001	7.661910415585306E-001	0	3.000000000000000E+000	6.2781079E-003
2	1	0	0	0	1	0	3.978001099507237E+003	1.1999763E+000	1.2004654E+000	5.2451034E+000	1.461867850727505E-003	4.724593131970830E-001	2.7635505E+000	1.7008536E+000	7.676529094092581E-001	6	8.997535102452331E-001	0.000000000000000E+000	7.676529094092581E-001	7.676529094092581E-001	0	3.000000000000000E+000	6.2965653E-003
2	1	0	0	0	1	0	3.979001099481975E+003	1.1999763E+000	1.2004998E+000	5.2565475E+000	1.459506763776143E-003	4.739188199608591E-001	2.7688048E+000	1.7061077E+000	7.691124161730343E-001	6	8.997527488703234E-001	0.000000000000000E+000	7.691124161730343E-001	7.691124161730343E-001	0	3.000000000000000E+000	6.3104839E-003
2	1	0	0	0	1	0	3.980001099456713E+003	1.1999763E+000	1.2004693E+000	5.2603626E+000	1.458950028366513E-003	4.753777699892256E-001	2.7740569E+000	1.7113600E+000	7.705713662014008E-001	6	8.997519877858435E-001	0.000000000000000E+000	7.705713662014008E-001	7.705713662014008E-001	0	3.000000000000000E+000	6.3149035E-003
2	1	0	0	0	1	0	3.981001099431451E+003	1.1999763E+000	1.2005457E+000	5.2260299E+000	1.456249858644273E-003	4.768340198478699E-001	2.7792995E+000	1.7166024E+000	7.720276160600450E-001	6	8.997512281099501E-001	0.000000000000000E+000	7.720276160600450E-001	7.720276160600450E-001	0	3.000000000000000E+000	6.2740874E-003
2	1	0	0	0	1	0	3.982001099406189E+003	1.1999763E+000	1.2006563E+000	5.2336593E+000	1.453460677014457E-003	4.782874805248843E-001	2.7845318E+000	1.7218349E+000	7.734810767370595E-001	6	8.997504698890777E-001	0.000000000000000E+000	7.734810767370595E-001	7.734810767370595E-001	0	3.000000000000000E+000	6.2838257E-003
2	1	0	0	0	1	0	3.983001099380926E+003	1.1999763E+000	1.2005379E+000	5.2069564E+000	1.453269517262777E-003	4.797407500421471E-001	2.7897637E+000	1.7270668E+000	7.749343462543222E-001	6	8.997497117679268E-001	0.000000000000000E+000	7.749343462543222E-001	7.749343462543222E-001	0	3.000000000000000E+000	6.2511484E-003
2	1	0	0	0	1	0	3.984001099355664E+003	1.1999763E+000	1.2005228E+000	5.2374740E+000	1.451282905446159E-003	4.811920329475933E-001	2.7949882E+000	1.7322913E+000	7.763856291597684E-001	6	8.997489546831235E-001	0.000000000000000E+000	7.763856291597684E-001	7.763856291597684E-001	0	3.000000000000000E+000	6.2877070E-003
2	1	0	0	0	1	0	3.985001099330402E+003	1.1999763E+000	1.2006143E+000	5.1649947E+000	1.448339019457499E-003	4.826403719670508E-001	2.8002024E+000	1.7375053E+000	7.778339681792259E-001	6	8.997481991340452E-001	0.000000000000000E+000	7.778339681792259E-001	7.778339681792259E-001	0	3.000000000000000E+000	6.2011667E-003
2	1	0	0	0	1	0	3.986001099305140E+003	1.1999763E+000	1.2004540E+000	5.2107711E+000	1.447221735133065E-003	4.840875937021838E-001	2.8054123E+000	1.7427154E+000	7.792811899143590E-001	6	8.997474441678160E-001	0.000000000000000E+000	7.792811899143590E-001	7.792811899143590E-001	0	3.000000000000000E+000	6.2552909E-003
2	1	0	0	0	1	0	3.987001099279878E+003	1.1999763E+000	1.2004883E+000	5.1840677E+000	1.445861160993576E-003	4.855334548631774E-001	2.8106174E+000	1.7479204E+000	7.807270510753526E-001	6	8.997466899113520E-001	0.000000000000000E+000	7.807270510753526E-001	7.807270510753526E-001	0	3.000000000000000E+000	6.2234127E-003
2	1	0	0	0	1	0	3.988001099254616E+003	1.1999763E+000	1.2004349E+000	5.1611800E+000	1.441707376956940E-003	4.869751622401343E-001	2.8158076E+000	1.7531105E+000	7.821687584523095E-001	6	8.997459378217754E-001	0.000000000000000E+000	7.821687584523095E-001	7.821687584523095E-001	0	3.000000000000000E+000	6.1956607E-003
2	1	0	0	0	1	0	3.989001099229354E+003	1.1999763E+000	1.2006181E+000	5.1344771E+000	1.439809778504901E-003	4.884149720186393E-001	2.8209908E+000	1.7582939E+000	7.836085682308144E-001	6	8.997451867221112E-001	0.000000000000000E+000	7.836085682308144E-001	7.836085682308144E-001	0	3.000000000000000E+000	6.1645466E-003
2	1	0	0	0	1	0	3.990001099204092E+003	1.1999763E+000	1.2005265E+000	5.1459217E+000	1.437744119405746E-003	4.898527161380450E-001	2.8261666E+000	1.7634698E+000	7.850463123502202E-001	6	8.997444367000310E-001	0.000000000000000E+000	7.850463123502202E-001	7.850463123502202E-001	0	3.000000000000000E+000	6.1778151E-003
2	1	0	0	0	1	0	3.991001099178829E+003	1.1999763E+000	1.2004998E+000	5.1649947E+000	1.433573806524277E-003	4.912862899445692E-001	2.8313277E+000	1.7686306E+000	7.864798861567445E-001	6	8.997436888534608E-001	0.000000000000000E+000	7.864798861567445E-001	7.864798861567445E-001	0	3.000000000000000E+000	6.2005748E-003
2	1	0	0	0	1	0	3.992001099153567E+003	1.1999763E+000	1.2003815E+000	5.0963302E+000	1.432525402492947E-003	4.927188153470622E-001	2.8364847E+000	1.7737877E+000	7.879124115592374E-001	6	8.997429415538072E-001	0.000000000000000E+000	7.879124115592374E-001	7.879124115592374E-001	0	3.000000000000000E+000	6.1175404E-003
2	1	0	0	0	1	0	3.993001099128305E+003	1.1999763E+000	1.2004387E+000	5.1306624E+000	1.431765641636319E-003	4.941505809886985E-001	2.8416390E+000	1.7789421E+000	7.893441772008737E-001	6	8.997421946504949E-001	0.000000000000000E+000	7.893441772008737E-001	7.893441772008737E-001	0	3.000000000000000E+000	6.1590457E-003
2	1	0	0	0	1	0	3.994001099103043E+003	1.1999763E+000	1.2004808E+000	5.1192183E+000	1.427438506364822E-003	4.955780194950634E-001	2.8467779E+000	1.7840809E+000	7.907716157072385E-001	6	8.997414500045016E-001	0.000000000000000E+000	7.907716157072385E-001	7.907716157072385E-001	0	3.000000000000000E+000	6.1455234E-003
2	1	0	0	0	1	0	3.995001099077781E+003	1.1999763E+000	1.2004921E+000	5.1115890E+000	1.425858373853895E-003	4.970038778689173E-001	2.8519108E+000	1.7892140E+000	7.921974740810924E-001	6	8.997407061828094E-001	0.000000000000000E+000	7.921974740810924E-001	7.921974740810924E-001	0	3.000000000000000E+000	6.1364225E-003
2	1	0	0	0	1	0	3.996001099052519E+003	1.1999763E+000	1.2004693E+000	5.1154037E+000	1.423703918986850E-003	4.984275817879041E-001	2.8570364E+000	1.7943393E+000	7.936211780000793E-001	6	8.997399634850229E-001	0.000000000000000E+000	7.936211780000793E-001	7.936211780000793E-001	0	3.000000000000000E+000	6.1408849E-003
2	1	0	0	0	1	0	3.997001099027257E+003	1.1999763E+000	1.2005533E+000	5.1230330E+000	1.419296674463484E-003	4.998468784623676E-001	2.8621457E+000	1.7994487E+000	7.950404746745428E-001	6	8.997392230863457E-001	0.000000000000000E+000	7.950404746745428E-001	7.950404746745428E-001	0	3.000000000000000E+000	6.1504743E-003
2	1	0	0	0	1	0	3.998001099001995E+003	1.1999763E+000	1.2004693E+000	5.1192183E+000	1.418354445219040E-003	5.012652329075866E-001	2.8672519E+000	1.8045548E+000	7.964588291197618E-001	6	8.997384831791972E-001	0.000000000000000E+000	7.964588291197618E-001	7.964588291197618E-001	0	3.000000000000000E+000	6.1454643E-003
2	1	0	0	0	1	0	3.999001098976732E+003	1.1999763E+000	1.2003853E+000	5.1230330E+000	1.416113311158286E-003	5.026813462187449E-001	2.8723497E+000	1.8096528E+000	7.978749424309202E-001	6	8.997377444411720E-001	0.000000000000000E+000	7.978749424309202E-001	7.978749424309202E-001	0	3.000000000000000E+000	6.1496138E-003
2	1	0	0	0	1	0	4.000001098951470E+003	1.1999763E+000	1.2005036E+000	5.0429239E+000	1.412219142066108E-003	5.040935653608111E-001	2.8774338E+000	1.8147368E+000	7.992871615729863E-001	6	8.997370077346021E-001	0.000000000000000E+000	7.992871615729863E-001	7.992871615729863E-001	0	3.000000000000000E+000	6.0540484E-003
2	1	0	0	0	1	0	4.001001098926208E+003	1.1999763E+000	1.2004540E+000	5.0925150E+000	1.411614723894331E-003	5.055051800847054E-001	2.8825157E+000	1.8198186E+000	8.006987762968806E-001	6	8.997362713433366E-001	0.000000000000000E+000	8.006987762968806E-001	8.006987762968806E-001	0	3.000000000000000E+000	6.1133299E-003
2	1	0	0	0	1	0	4.002001098900946E+003	1.1999763E+000	1.2004807E+000	5.0696273E+000	1.410986145893733E-003	5.069161662305991E-001	2.8875952E+000	1.8248982E+000	8.021097624427743E-001	6	8.997355352799786E-001	0.000000000000000E+000	8.021097624427743E-001	8.021097624427743E-001	0	3.000000000000000E+000	6.0859895E-003
2	1	0	0	0	1	0	4.003001098875684E+003	1.1999763E+000	1.2004120E+000	5.0658126E+000	1.406401937829124E-003	5.083225681684282E-001	2.8926582E+000	1.8299613E+000	8.035161643806035E-001	6	8.997348016080458E-001	0.000000000000000E+000	8.035161643806035E-001	8.035161643806035E-001	0	3.000000000000000E+000	6.0810624E-003
2	1	0	0	0	1	0	4.004001098850422E+003	1.1999763E+000	1.2004807E+000	5.1039600E+000	1.404673456907272E-003	5.097272416253354E-001	2.8977151E+000	1.8350180E+000	8.049208378375108E-001	6	8.997340688378024E-001	0.000000000000000E+000	8.049208378375108E-001	8.049208378375108E-001	0	3.000000000000000E+000	6.1272057E-003
2	1	0	0	0	1	0	4.005001098825160E+003	1.1999763E+000	1.2004540E+000	5.0848861E+000	1.403393199682236E-003	5.111306348250177E-001	2.9027672E+000	1.8400702E+000	8.063242310371930E-001	6	8.997333367354255E-001	0.000000000000000E+000	8.063242310371930E-001	8.063242310371930E-001	0	3.000000000000000E+000	6.1041717E-003
2	1	0	0	0	1	0	4.006001098799898E+003	1.1999763E+000	1.2006258E+000	5.0543690E+000	1.399375897645950E-003	5.125300107226637E-001	2.9078050E+000	1.8451080E+000	8.077236069348389E-001	6	8.997326067287382E-001	0.000000000000000E+000	8.077236069348389E-001	8.077236069348389E-001	0	3.000000000000000E+000	6.0684057E-003
2	1	0	0	0	1	0	4.007001098774635E+003	1.1999763E+000	1.2003777E+000	5.0200362E+000	1.398062582439846E-003	5.139280733051035E-001	2.9128380E+000	1.8501410E+000	8.091216695172787E-001	6	8.997318774071628E-001	0.000000000000000E+000	8.091216695172787E-001	8.091216695172787E-001	0	3.000000000000000E+000	6.0259397E-003
2	1	0	0	0	1	0	4.008001098749373E+003	1.1999763E+000	1.2004845E+000	4.9666305E+000	1.397614777406057E-003	5.153256880825096E-001	2.9178693E+000	1.8551725E+000	8.105192842946848E-001	6	8.997311483191918E-001	0.000000000000000E+000	8.105192842946848E-001	8.105192842946848E-001	0	3.000000000000000E+000	5.9623630E-003
2	1	0	0	0	1	0	4.009001098724111E+003	1.1999763E+000	1.2005876E+000	5.0314803E+000	1.393464386516147E-003	5.167191524690257E-001	2.9228859E+000	1.8601890E+000	8.119127486812009E-001	6	8.997304213963383E-001	0.000000000000000E+000	8.119127486812009E-001	8.119127486812009E-001	0	3.000000000000000E+000	6.0407328E-003
2	1	0	0	0	1	0	4.010001098698849E+003	1.1999763E+000	1.2004731E+000	5.0047779E+000	1.391525670952267E-003	5.181106781399780E-001	2.9278953E+000	1.8651985E+000	8.133042743521531E-001	6	8.997296954848465E-001	0.000000000000000E+000	8.133042743521531E-001	8.133042743521531E-001	0	3.000000000000000E+000	6.0081012E-003
2	1	0	0	0	1	0	4.011001098673587E+003	1.1999763E+000	1.2005188E+000	5.0085921E+000	1.389954228030311E-003	5.195006323680083E-001	2.9328992E+000	1.8702023E+000	8.146942285801835E-001	6	8.997289703931229E-001	0.000000000000000E+000	8.146942285801835E-001	8.146942285801835E-001	0	3.000000000000000E+000	6.0129091E-003
2	1	0	0	0	1	0	4.012001098648325E+003	1.1999763E+000	1.2005227E+000	4.9780746E+000	1.386349127213160E-003	5.208869814952215E-001	2.9378901E+000	1.8751931E+000	8.160805777073966E-001	6	8.997282471820576E-001	0.000000000000000E+000	8.160805777073966E-001	8.160805777073966E-001	0	3.000000000000000E+000	5.9762914E-003
2	1	0	0	0	1	0	4.013001098623063E+003	1.1999763E+000	1.2005188E+000	4.9628162E+000	1.384292582035065E-003	5.222712740772565E-001	2.9428735E+000	1.8801765E+000	8.174648702894317E-001	6	8.997275250438217E-001	0.000000000000000E+000	8.174648702894317E-001	8.174648702894317E-001	0	3.000000000000000E+000	5.9579546E-003
2	1	0	0	0	1	0	4.014001098597801E+003	1.1999763E+000	1.2005495E+000	4.9399276E+000	1.383845837328169E-003	5.236551199145847E-001	2.9478555E+000	1.8851584E+000	8.188487161267599E-001	6	8.997268031386373E-001	0.000000000000000E+000	8.188487161267599E-001	8.188487161267599E-001	0	3.000000000000000E+000	5.9306277E-003
2	1	0	0	0	1	0	4.015001098572538E+003	1.1999763E+000	1.2005265E+000	5.0085921E+000	1.380618816269769E-003	5.250357387308544E-001	2.9528255E+000	1.8901286E+000	8.202293349430296E-001	6	8.997260829168797E-001	0.000000000000000E+000	8.202293349430296E-001	8.202293349430296E-001	0	3.000000000000000E+000	6.0129473E-003
2	1	0	0	0	1	0	4.016001098547276E+003	1.1999763E+000	1.2005228E+000	4.9551868E+000	1.378737959437900E-003	5.264144766902924E-001	2.9577889E+000	1.8950921E+000	8.216080729024675E-001	6	8.997253636763010E-001	0.000000000000000E+000	8.216080729024675E-001	8.216080729024675E-001	0	3.000000000000000E+000	5.9488146E-003
